"","Tempo","ID_maquina","volt","rotacao","pressao","vibracao","tipo_erro","falha","modelo","idade_maquina","comp_subst"
"44",2016-01-28 18:00:00,"12",NA,458.892819143798,85.4434887706884,41.3942351656115,NA,NA,"model3",9,NA
"45",2016-01-28 18:00:00,"13",NA,373.529678105145,110.196389352186,47.2982269980233,NA,NA,"model1",15,NA
"46",2016-01-28 18:00:00,"14",NA,501.724625601934,109.652445725193,40.1927672632459,NA,NA,"model3",1,NA
"47",2016-01-28 18:00:00,"15",NA,422.874254857655,116.345509398554,43.7419754419982,NA,NA,"model3",14,NA
"48",2016-01-28 18:00:00,"16",NA,415.720900365033,112.848710630737,43.4594827098361,NA,NA,"model1",3,NA
"49",2016-01-28 18:00:00,"17",NA,472.117180247608,101.572460055845,45.4100446595927,NA,NA,"model1",14,NA
"50",2016-01-28 18:00:00,"18",170.537241637782,471.520074802033,115.367910660112,51.3454396163681,NA,NA,"model3",15,NA
"51",2016-01-28 18:00:00,"19",NA,390.873124755081,113.494112667122,39.2642534079576,NA,NA,"model3",17,NA
"52",2016-01-28 18:00:00,"20",NA,459.116592134963,110.489831317784,31.4090758570347,NA,NA,"model2",16,NA
"53",2016-01-28 19:00:00,"10",NA,401.838050840065,94.105319004883,45.2649999070658,NA,NA,"model3",10,NA
"54",2016-01-28 19:00:00,"11",192.84260214758,413.952608038044,119.288389329849,37.0372707091578,NA,NA,"model2",6,NA
"55",2016-01-28 19:00:00,"12",171.986208159882,518.56259388641,99.3906036693787,40.8625480955639,NA,NA,"model3",9,NA
"56",2016-01-28 19:00:00,"13",NA,336.273181875357,106.281555239502,43.5538664018786,NA,NA,"model1",15,NA
"57",2016-01-28 19:00:00,"14",175.549502335409,425.012318044379,95.7401846231302,45.3152903594899,NA,NA,"model3",1,NA
"58",2016-01-28 19:00:00,"15",190.089948968597,435.654954765163,116.590708080871,46.0093836907463,NA,NA,"model3",14,NA
"59",2016-01-28 19:00:00,"16",162.221286101434,494.292214938332,113.414921332509,47.6488579211291,NA,NA,"model1",3,NA
"60",2016-01-28 19:00:00,"17",157.618193529959,448.068291066626,109.325597486837,38.9795106850392,NA,NA,"model1",14,NA
"61",2016-01-28 19:00:00,"18",NA,480.03274673877,99.0298870069727,48.7964012591804,NA,NA,"model3",15,NA
"62",2016-01-28 19:00:00,"19",172.076261356689,411.612958842442,112.163979159742,38.2735872908949,NA,NA,"model3",17,NA
"63",2016-01-28 19:00:00,"20",NA,335.081193147511,104.544680690628,41.3884029096721,NA,NA,"model2",16,NA
"64",2016-01-28 20:00:00,"10",NA,414.898352519516,106.791401606136,39.0759957601571,"error1",NA,"model3",10,NA
"65",2016-01-28 20:00:00,"11",NA,484.257333996692,126.536280138887,42.928253507483,"error1",NA,"model2",6,NA
"66",2016-01-28 20:00:00,"12",NA,538.124846682612,113.460962453507,43.5803744193302,"error1",NA,"model3",9,NA
"67",2016-01-28 20:00:00,"13",139.614685195157,445.511536940077,92.4889403873862,39.2360915036485,"error1",NA,"model1",15,NA
"68",2016-01-28 20:00:00,"14",159.658065342209,447.703225034723,98.974469539876,47.0376365375996,"error1",NA,"model3",1,NA
"69",2016-01-28 20:00:00,"15",141.89447284671,460.699971178825,103.460252323164,46.3436740032807,"error1",NA,"model3",14,NA
"70",2016-01-28 20:00:00,"16",NA,409.67169702728,110.14308931289,32.3743918441218,"error1",NA,"model1",3,NA
"71",2016-01-28 20:00:00,"17",NA,433.26332585248,104.046290869554,38.5226895151598,"error1",NA,"model1",14,NA
"72",2016-01-28 20:00:00,"18",NA,430.470230923436,87.9442089951179,41.7650009673258,"error1",NA,"model3",15,NA
"73",2016-01-28 20:00:00,"19",161.148633548538,510.619919230704,104.179613359373,36.6073093240474,"error1",NA,"model3",17,NA
"74",2016-01-28 20:00:00,"20",169.253567695827,480.864063321438,98.5287321338903,43.6585187233296,"error1",NA,"model2",16,NA
"75",2016-01-28 21:00:00,"10",NA,540.123722706751,87.2281476329754,41.6640868413232,NA,NA,"model3",10,NA
"76",2016-01-28 21:00:00,"11",NA,519.878337106069,125.755558833798,51.7591080572374,NA,NA,"model2",6,NA
"77",2016-01-28 21:00:00,"12",NA,440.939351017768,100.578686005599,31.0142011618782,NA,NA,"model3",9,NA
"78",2016-01-28 21:00:00,"13",NA,404.53325175608,90.0529885646907,37.0595810009294,NA,NA,"model1",15,NA
"79",2016-01-28 21:00:00,"14",NA,436.853604905399,101.927283036327,41.5166970350873,NA,NA,"model3",1,NA
"80",2016-01-28 21:00:00,"15",168.045632116651,488.397343187454,113.362282281822,45.5020076037193,NA,NA,"model3",14,NA
"81",2016-01-28 21:00:00,"16",NA,493.25093596952,92.9914550079148,40.5014161300693,NA,NA,"model1",3,NA
"82",2016-01-28 21:00:00,"17",154.903412708289,499.436779280707,96.720766526996,34.2687146745079,NA,NA,"model1",14,NA
"83",2016-01-28 21:00:00,"18",192.721468974234,497.027266365513,95.163212981506,52.6668285556207,NA,NA,"model3",15,NA
"84",2016-01-28 21:00:00,"19",NA,499.664397442394,117.521224142529,39.8809670689491,NA,NA,"model3",17,NA
"85",2016-01-28 21:00:00,"20",183.185362657852,480.549096959031,102.956217072014,49.5560543700698,NA,NA,"model2",16,NA
"86",2016-01-28 22:00:00,"10",172.733921184435,503.093119150548,91.5900244887792,38.1094496288155,NA,NA,"model3",10,NA
"87",2016-01-28 22:00:00,"11",NA,396.052929263905,128.603321278038,36.6148649636033,NA,NA,"model2",6,NA
"88",2016-01-28 22:00:00,"12",NA,494.055497851957,95.4063087531047,47.355588627855,NA,NA,"model3",9,NA
"89",2016-01-28 22:00:00,"13",181.69136837264,509.644431456422,102.464027049632,41.5425956366768,NA,NA,"model1",15,NA
"90",2016-01-28 22:00:00,"14",197.57197129261,494.271218428903,84.8406370874707,44.0241265034276,NA,NA,"model3",1,NA
"91",2016-01-28 22:00:00,"15",NA,381.476908672073,96.3965514002357,NA,NA,NA,"model3",14,NA
"92",2016-01-28 22:00:00,"16",161.667072750797,407.68325958798,110.078258006713,47.0541504390958,NA,NA,"model1",3,NA
"93",2016-01-28 22:00:00,"17",166.98024085758,568.189215535281,109.514756735252,44.8757241279192,NA,NA,"model1",14,NA
"94",2016-01-28 22:00:00,"18",147.082441061727,427.65294193322,95.1342125262873,50.4429716675912,NA,NA,"model3",15,NA
"95",2016-01-28 22:00:00,"19",167.197419304839,488.406259619842,106.50780465949,40.1483069657299,NA,NA,"model3",17,NA
"96",2016-01-28 22:00:00,"20",NA,397.071785913152,100.467778714105,30.9230814736041,NA,NA,"model2",16,NA
"97",2016-01-28 23:00:00,"10",177.218751489166,407.244469879455,112.997787719882,33.8336031141586,NA,NA,"model3",10,NA
"98",2016-01-28 23:00:00,"11",168.184685484796,432.845286868491,133.438236724301,45.9346000864144,NA,NA,"model2",6,NA
"99",2016-01-28 23:00:00,"12",NA,407.111339031565,104.51186793795,35.762297459614,NA,NA,"model3",9,NA
"100",2016-01-28 23:00:00,"13",NA,469.646527144918,102.717447481473,31.8346637777486,NA,NA,"model1",15,NA
"101",2016-01-28 23:00:00,"14",178.206725373274,455.145276440201,114.675992067021,34.7738164733644,NA,NA,"model3",1,NA
"102",2016-01-28 23:00:00,"15",176.845706912513,421.794272900774,94.2287479922112,39.6506557818546,NA,NA,"model3",14,NA
"103",2016-01-28 23:00:00,"16",NA,492.011986496219,103.616160616381,31.3687431059025,NA,NA,"model1",3,NA
"104",2016-01-28 23:00:00,"17",141.395367642536,379.592023790944,99.2778666557464,40.9973553841931,NA,NA,"model1",14,NA
"105",2016-01-28 23:00:00,"18",NA,457.949530948906,89.6386312535742,48.1067893074166,NA,NA,"model3",15,NA
"106",2016-01-28 23:00:00,"19",NA,398.836021610572,113.685226408949,30.5123638512621,NA,NA,"model3",17,NA
"107",2016-01-28 23:00:00,"20",NA,499.585018350058,93.150628723825,32.8510791546107,NA,NA,"model2",16,NA
"108",2016-01-29 00:00:00,"10",NA,478.763276556823,89.9494916522281,39.3150157336426,NA,NA,"model3",10,NA
"109",2016-01-29 00:00:00,"11",NA,383.997526597524,138.873468720465,32.4159730782049,NA,NA,"model2",6,NA
"110",2016-01-29 00:00:00,"12",NA,452.95568645968,99.2757464485041,41.9102298962977,NA,NA,"model3",9,NA
"111",2016-01-29 00:00:00,"13",191.527997692226,371.472350871531,94.2411913984165,39.4820886281177,NA,NA,"model1",15,NA
"112",2016-01-29 00:00:00,"14",157.732335323984,473.903382864213,122.863865086286,39.159459627689,NA,NA,"model3",1,NA
"113",2016-01-29 00:00:00,"15",NA,353.404362435572,80.964297828505,36.6992220593772,NA,NA,"model3",14,NA
"114",2016-01-29 00:00:00,"16",NA,523.637314780062,103.134122407009,46.587482160126,NA,NA,"model1",3,NA
"115",2016-01-29 00:00:00,"17",176.063659580739,541.462571626553,121.674912121282,38.7637167773563,NA,NA,"model1",14,NA
"116",2016-01-29 00:00:00,"18",174.516188698613,488.62421053986,77.7789389913892,49.6195175163958,NA,NA,"model3",15,NA
"117",2016-01-29 00:00:00,"19",192.412901576704,513.289438678954,97.0052243344092,37.6642297584294,NA,NA,"model3",17,NA
"118",2016-01-29 00:00:00,"20",151.683557641637,482.513659005272,90.2081344427821,47.0086681255414,NA,NA,"model2",16,NA
"119",2016-01-29 01:00:00,"10",180.324930704362,472.295387811889,90.4986481628577,32.1639977646999,NA,NA,"model3",10,NA
"120",2016-01-29 01:00:00,"11",NA,373.78280143917,128.971884896025,48.3896709626107,NA,NA,"model2",6,NA
"121",2016-01-29 01:00:00,"12",NA,540.036227931772,94.7787546417533,33.0935937806321,NA,NA,"model3",9,NA
"122",2016-01-29 01:00:00,"13",172.793024091842,519.172705874564,106.602664785044,39.7175333062299,NA,NA,"model1",15,NA
"123",2016-01-29 01:00:00,"14",NA,477.304078104779,102.928074088221,42.5589137986827,NA,NA,"model3",1,NA
"124",2016-01-29 01:00:00,"15",NA,520.346179630255,111.935097320813,30.672665323035,NA,NA,"model3",14,NA
"125",2016-01-29 01:00:00,"16",NA,390.519336171068,100.162085432788,45.529718871867,NA,NA,"model1",3,NA
"126",2016-01-29 01:00:00,"17",NA,495.814759206147,100.846841944625,31.5377851778023,NA,NA,"model1",14,NA
"127",2016-01-29 01:00:00,"18",169.376885919212,444.446483984452,110.179471569366,61.1497882094867,NA,NA,"model3",15,NA
"128",2016-01-29 01:00:00,"19",194.875665338209,526.499416173355,101.11613533373,41.2560143934634,NA,NA,"model3",17,NA
"129",2016-01-29 01:00:00,"20",NA,461.775930864877,107.24419532562,NA,NA,NA,"model2",16,NA
"130",2016-01-29 02:00:00,"10",NA,412.255236885626,95.1633299427995,43.8685296149958,NA,NA,"model3",10,NA
"131",2016-01-29 02:00:00,"11",185.772908854401,450.856410333275,133.865032998515,42.8380549924849,NA,NA,"model2",6,NA
"132",2016-01-29 02:00:00,"12",164.640537283468,473.458710134675,105.986875234855,39.8707376852033,NA,NA,"model3",9,NA
"133",2016-01-29 02:00:00,"13",NA,511.266950853085,97.0963531149065,38.5205864521964,NA,NA,"model1",15,NA
"134",2016-01-29 02:00:00,"14",161.077957404792,430.861445821029,71.6193261501379,41.8381512657023,NA,NA,"model3",1,NA
"135",2016-01-29 02:00:00,"15",171.207804882775,464.596185093915,100.230714429014,34.5272136327159,NA,NA,"model3",14,NA
"136",2016-01-29 02:00:00,"16",170.383683085253,493.254620424175,95.8448327250878,35.8339304969032,NA,NA,"model1",3,NA
"137",2016-01-29 02:00:00,"17",NA,578.486035288667,116.63665998513,35.39299026998,NA,NA,"model1",14,NA
"138",2016-01-29 02:00:00,"18",158.190091598436,445.954710823393,83.1481542579356,44.5188897345789,NA,NA,"model3",15,NA
"139",2016-01-29 02:00:00,"19",180.650128927159,492.094207902754,99.1706551859385,36.0190972213793,NA,NA,"model3",17,NA
"140",2016-01-29 02:00:00,"20",192.512301803107,384.481950333693,97.1303380864623,36.9829277660102,NA,NA,"model2",16,NA
"141",2016-01-29 03:00:00,"10",173.890715494016,437.582866818466,112.748038259365,38.5680209605121,"error4",NA,"model3",10,NA
"142",2016-01-29 03:00:00,"11",170.610673522996,502.503564470688,101.515969172909,46.2023432410453,"error4",NA,"model2",6,NA
"143",2016-01-29 03:00:00,"12",NA,338.974125384218,101.479932631588,40.197210088726,"error4",NA,"model3",9,NA
"144",2016-01-29 03:00:00,"13",183.131768909487,388.411916540803,110.634400953863,44.4550962063414,"error4",NA,"model1",15,NA
"145",2016-01-29 03:00:00,"14",NA,387.422969899003,110.265478179124,44.6139487667576,"error4",NA,"model3",1,NA
"146",2016-01-29 03:00:00,"15",154.573234590315,528.876648806495,109.580894045841,37.5940479246232,"error4",NA,"model3",14,NA
"147",2016-01-29 03:00:00,"16",185.554695600345,573.128912471142,78.4703106141617,45.3465058282807,"error4",NA,"model1",3,NA
"148",2016-01-29 03:00:00,"17",181.312324560319,465.128156080312,113.617885514965,36.5739474569896,"error4",NA,"model1",14,NA
"149",2016-01-29 03:00:00,"18",NA,461.956540646942,99.6002114258053,NA,"error4",NA,"model3",15,NA
"150",2016-01-29 03:00:00,"19",181.430041909086,561.768592194948,94.7331739825278,33.5463840788851,"error4",NA,"model3",17,NA
"151",2016-01-29 03:00:00,"20",199.523376950061,482.784802921021,100.072411872075,36.0747482749549,"error4",NA,"model2",16,NA
"152",2016-01-29 04:00:00,"10",NA,521.185526240754,96.6289597792618,34.1347213360877,NA,NA,"model3",10,NA
"153",2016-01-29 04:00:00,"11",NA,511.21713211405,107.087350063506,38.8013797328165,NA,NA,"model2",6,NA
"154",2016-01-29 04:00:00,"12",NA,385.530597845858,93.079015824442,32.5156652945699,NA,NA,"model3",9,NA
"155",2016-01-29 04:00:00,"13",184.250139608711,495.554891550634,99.2861380593638,32.7432105141793,NA,NA,"model1",15,NA
"156",2016-01-29 04:00:00,"14",NA,438.577295933445,74.3423149834515,34.0386023378588,NA,NA,"model3",1,NA
"157",2016-01-29 04:00:00,"15",NA,562.462331264337,102.627650217163,52.1088594283859,NA,NA,"model3",14,NA
"158",2016-01-29 04:00:00,"16",NA,460.797258509511,110.270377689406,34.314915697281,NA,NA,"model1",3,NA
"159",2016-01-29 04:00:00,"17",167.088561334512,365.984192193004,106.850270882701,43.4827712773943,NA,NA,"model1",14,NA
"160",2016-01-29 04:00:00,"18",NA,442.282051662273,87.3964765745646,NA,NA,NA,"model3",15,NA
"161",2016-01-29 04:00:00,"19",162.756605085583,420.572788513822,104.075827389492,44.1876513385013,NA,NA,"model3",17,NA
"162",2016-01-29 04:00:00,"20",169.562363739694,485.751108556079,105.55913171671,49.0168134903672,NA,NA,"model2",16,NA
"163",2016-01-29 05:00:00,"10",160.69699342225,407.458946428971,97.1746410958636,36.8950059268552,NA,NA,"model3",10,NA
"164",2016-01-29 05:00:00,"11",178.329882206192,485.237667848243,97.574128120117,41.2915365044579,NA,NA,"model2",6,NA
"165",2016-01-29 05:00:00,"12",156.784148692359,495.588353425697,114.858975810399,26.1576761893621,NA,NA,"model3",9,NA
"166",2016-01-29 05:00:00,"13",121.508625277106,392.764595384722,117.476614597182,39.0961229092795,NA,NA,"model1",15,NA
"167",2016-01-29 05:00:00,"14",NA,447.917770094163,109.629004659397,40.2033208212219,NA,NA,"model3",1,NA
"168",2016-01-29 05:00:00,"15",NA,348.789186963147,95.4272941365214,43.5748192201313,NA,NA,"model3",14,NA
"169",2016-01-29 05:00:00,"16",NA,421.992456644133,102.722362918581,45.4460995530954,NA,NA,"model1",3,NA
"170",2016-01-29 05:00:00,"17",166.143577805623,472.292971153052,113.432954546658,36.0553269383396,NA,NA,"model1",14,NA
"171",2016-01-29 05:00:00,"18",NA,503.524327611172,98.3297151810807,50.1769109340238,NA,NA,"model3",15,NA
"172",2016-01-29 05:00:00,"19",NA,393.094427532434,105.00645144661,43.202968248879,NA,NA,"model3",17,NA
"173",2016-01-29 05:00:00,"20",NA,567.670747224735,98.469230833483,48.5014718475273,NA,NA,"model2",16,NA
"174",2016-01-29 06:00:00,"10",NA,596.190829216296,108.315862749331,35.5595819154054,"error5",NA,"model3",10,NA
"175",2016-01-29 06:00:00,"11",186.473708712215,467.151418340384,109.502494749532,40.5958467677361,"error5",NA,"model2",6,NA
"176",2016-01-29 06:00:00,"12",173.846688331545,498.527758798385,97.5132978436401,42.1783190331493,"error5",NA,"model3",9,NA
"177",2016-01-29 06:00:00,"13",NA,394.604947252351,111.336837569693,39.3764600929057,"error5",NA,"model1",15,NA
"178",2016-01-29 06:00:00,"14",173.179546076727,325.10127715744,107.116721752296,42.2453605235477,"error5",NA,"model3",1,NA
"179",2016-01-29 06:00:00,"15",NA,445.057268166713,97.5473987782114,39.203350057021,"error5",NA,"model3",14,NA
"180",2016-01-29 06:00:00,"16",191.03346694057,418.73743788984,101.177812465511,41.9007137142387,"error5",NA,"model1",3,NA
"181",2016-01-29 06:00:00,"17",NA,463.484676460657,104.911352392818,48.6727394125922,"error5",NA,"model1",14,NA
"182",2016-01-29 06:00:00,"18",NA,388.499008129134,100.192034108573,55.6010584442331,"error5",NA,"model3",15,NA
"183",2016-01-29 06:00:00,"19",NA,454.756124236006,106.884688268272,48.4858084898943,"error5",NA,"model3",17,NA
"184",2016-01-29 06:00:00,"20",NA,401.6258353749,91.6985213890984,46.0474477747179,"error5",NA,"model2",16,NA
"185",2016-01-29 07:00:00,"10",153.675100698503,361.100389892876,101.610412885313,42.6709797718248,NA,NA,"model3",10,NA
"186",2016-01-29 07:00:00,"11",165.765265523166,543.713757614567,107.332059216837,43.1345577098318,NA,NA,"model2",6,NA
"187",2016-01-29 07:00:00,"12",168.59464613066,415.052794468595,95.9984931744346,46.8801580971642,NA,NA,"model3",9,NA
"188",2016-01-29 07:00:00,"13",NA,404.517834053127,93.4506144885731,37.5428990266725,NA,NA,"model1",15,NA
"189",2016-01-29 07:00:00,"14",NA,323.476159202892,101.701532599312,34.0561806639342,NA,NA,"model3",1,NA
"190",2016-01-29 07:00:00,"15",179.298134254185,370.508757292773,112.512006825446,43.7284412634736,NA,NA,"model3",14,NA
"191",2016-01-29 07:00:00,"16",162.758963565785,458.918109822648,106.270221966988,37.6585536311682,NA,NA,"model1",3,NA
"192",2016-01-29 07:00:00,"17",171.987553359908,499.441693206829,95.1722536436025,35.885063488999,NA,NA,"model1",14,NA
"193",2016-01-29 07:00:00,"18",171.901615635137,411.881579969685,104.415923454863,43.8577679575056,NA,NA,"model3",15,NA
"194",2016-01-29 07:00:00,"19",NA,470.236135146452,111.811265514092,45.2893794341515,NA,NA,"model3",17,NA
"195",2016-01-29 07:00:00,"20",NA,451.721061321236,93.0886679220087,41.2901558124946,NA,NA,"model2",16,NA
"196",2016-01-29 08:00:00,"10",NA,489.664028913605,107.637709625087,42.6565992611343,NA,NA,"model3",10,NA
"197",2016-01-29 08:00:00,"11",NA,456.968224024579,99.8515866983946,47.2663615506433,NA,NA,"model2",6,NA
"198",2016-01-29 08:00:00,"12",193.593170890811,519.910679260891,84.9514922405767,44.2345663606382,NA,NA,"model3",9,NA
"199",2016-01-29 08:00:00,"13",NA,442.120932408734,102.017902230845,39.3164693998222,NA,NA,"model1",15,NA
"200",2016-01-29 08:00:00,"14",NA,473.446812803694,92.2905283375662,NA,NA,NA,"model3",1,NA
"201",2016-01-29 08:00:00,"15",NA,450.240580015716,93.685848497214,40.3220018321813,NA,NA,"model3",14,NA
"202",2016-01-29 08:00:00,"16",NA,518.230606875914,92.9458308556282,34.6294665606564,NA,NA,"model1",3,NA
"203",2016-01-29 08:00:00,"17",NA,384.936347918128,105.48730533418,37.9364941762782,NA,NA,"model1",14,NA
"204",2016-01-29 08:00:00,"18",NA,424.639034431899,97.9833529169195,52.3763471166179,NA,NA,"model3",15,NA
"205",2016-01-29 08:00:00,"19",NA,480.306822778745,99.3435514974602,47.250032127054,NA,NA,"model3",17,NA
"206",2016-01-29 08:00:00,"20",NA,493.821550092984,106.797968067939,41.7168539080363,NA,NA,"model2",16,NA
"207",2016-01-29 09:00:00,"10",NA,451.207167851418,94.7944380003812,36.2966451514493,NA,NA,"model3",10,NA
"208",2016-01-29 09:00:00,"11",NA,426.259449507168,97.2570504912151,32.8971149093967,NA,NA,"model2",6,NA
"209",2016-01-29 09:00:00,"12",NA,522.760220366812,108.874163194792,31.4443323065569,NA,NA,"model3",9,NA
"210",2016-01-29 09:00:00,"13",169.661482772399,454.699372596939,110.570760255952,39.7250875986379,NA,NA,"model1",15,NA
"211",2016-01-29 09:00:00,"14",153.005219356402,283.191797691207,114.481924277374,49.7769348351482,NA,NA,"model3",1,NA
"212",2016-01-29 09:00:00,"15",174.520352209914,456.457904954348,93.2131354207269,39.0396776051437,NA,NA,"model3",14,NA
"213",2016-01-29 09:00:00,"16",181.29823864193,490.806669576312,101.666524272102,36.8319939281772,NA,NA,"model1",3,NA
"214",2016-01-29 09:00:00,"17",170.506367877882,578.650094185368,107.044638104365,42.2280772721124,NA,NA,"model1",14,NA
"215",2016-01-29 09:00:00,"18",191.932861751554,415.829793713147,84.4886856971831,49.2208898339229,NA,NA,"model3",15,NA
"216",2016-01-29 09:00:00,"19",NA,456.852237623694,105.433239881378,43.0255209725338,NA,NA,"model3",17,NA
"217",2016-01-29 09:00:00,"20",NA,507.655597738119,105.482600602631,44.3195789147952,NA,NA,"model2",16,NA
"218",2016-01-29 10:00:00,"10",NA,352.313908320204,111.527809003568,43.6167515593069,NA,NA,"model3",10,NA
"219",2016-01-29 10:00:00,"11",NA,420.647588350672,92.0919656826774,45.9200502914322,NA,NA,"model2",6,NA
"220",2016-01-29 10:00:00,"12",NA,448.743382355799,90.0608135108424,NA,NA,NA,"model3",9,NA
"221",2016-01-29 10:00:00,"13",NA,453.624924812328,83.4171959687996,43.9220778517395,NA,NA,"model1",15,NA
"222",2016-01-29 10:00:00,"14",149.289179158761,374.168486757273,115.066712669132,31.109686608718,NA,NA,"model3",1,NA
"223",2016-01-29 10:00:00,"15",172.409263408734,412.506599006365,98.5584447773449,41.3049581955302,NA,NA,"model3",14,NA
"224",2016-01-29 10:00:00,"16",168.383392158251,451.646220632711,105.62946783159,39.2308968850454,NA,NA,"model1",3,NA
"225",2016-01-29 10:00:00,"17",158.435282399761,345.767214893386,86.8870671751215,40.7373960419887,NA,NA,"model1",14,NA
"226",2016-01-29 10:00:00,"18",NA,404.314022297021,90.445080157564,40.3733156508765,NA,NA,"model3",15,NA
